"scenario","N","T","r_true","r_est","rank_misspec_add","K","SNR_target","sigma2","N1k","T1k","N2k","T2k","c_ell","c_u","rep","method","xy_type","mu_true","mu_hat","sq_err"
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,66,35,34,45,0.379520723447763,1.4219784051476,23,"oracle_local","leading_eigenvectors_U2V2",-0.496599108376913,-0.509488362003088,0.000166132859039861
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,66,59,34,21,0.664210373957279,1.25328509137413,24,"real_pool_misspec","leading_eigenvectors_U2V2",-0.00230930628995078,0.0433937988992816,0.00208877382393804
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,66,59,34,21,0.664210373957279,1.25328509137413,24,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.00230930628995078,0.0433937988992816,0.00208877382393804
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,66,59,34,21,0.664210373957279,1.25328509137413,24,"oracle_pool","leading_eigenvectors_U2V2",-0.00230930628995078,-0.0797001752167749,0.00598934659324887
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,66,59,34,21,0.664210373957279,1.25328509137413,24,"oracle_nopool","leading_eigenvectors_U2V2",-0.00230930628995078,-0.0797001752167749,0.00598934659324887
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,66,59,34,21,0.664210373957279,1.25328509137413,24,"oracle_local","leading_eigenvectors_U2V2",-0.00230930628995078,0.0255132591577939,0.000774095148094037
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,44,36,56,44,0.515470807313126,1.57229593962407,25,"real_pool_misspec","leading_eigenvectors_U2V2",-0.405294660124846,-0.394207514056197,0.000122924807947557
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,44,36,56,44,0.515470807313126,1.57229593962407,25,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.405294660124846,-0.394207514056197,0.000122924807947557
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,44,36,56,44,0.515470807313126,1.57229593962407,25,"oracle_pool","leading_eigenvectors_U2V2",-0.405294660124846,-0.51437823776398,0.0118992269105529
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,44,36,56,44,0.515470807313126,1.57229593962407,25,"oracle_nopool","leading_eigenvectors_U2V2",-0.405294660124846,-0.51437823776398,0.0118992269105529
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,44,36,56,44,0.515470807313126,1.57229593962407,25,"oracle_local","leading_eigenvectors_U2V2",-0.405294660124846,-0.440156333959609,0.00121533630256135
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,56,54,44,26,0.675471436846626,1.3206284125079,26,"real_pool_misspec","leading_eigenvectors_U2V2",0.267497650266291,0.320408674834816,0.00279957652089108
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,56,54,44,26,0.675471436846626,1.3206284125079,26,"real_nopool_misspec","leading_eigenvectors_U2V2",0.267497650266291,0.320408674834816,0.00279957652089108
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,56,54,44,26,0.675471436846626,1.3206284125079,26,"oracle_pool","leading_eigenvectors_U2V2",0.267497650266291,0.39768641807309,0.0169491152630528
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,56,54,44,26,0.675471436846626,1.3206284125079,26,"oracle_nopool","leading_eigenvectors_U2V2",0.267497650266291,0.39768641807309,0.0169491152630528
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,56,54,44,26,0.675471436846626,1.3206284125079,26,"oracle_local","leading_eigenvectors_U2V2",0.267497650266291,0.280923633130556,0.000180257015871549
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,34,38,66,42,0.388857213926236,1.55219345981169,27,"real_pool_misspec","leading_eigenvectors_U2V2",0.283319339824793,0.236446102100369,0.00219710041477037
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,34,38,66,42,0.388857213926236,1.55219345981169,27,"real_nopool_misspec","leading_eigenvectors_U2V2",0.283319339824793,0.236446102100369,0.00219710041477037
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,34,38,66,42,0.388857213926236,1.55219345981169,27,"oracle_pool","leading_eigenvectors_U2V2",0.283319339824793,0.397840279809151,0.0131150456949009
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,34,38,66,42,0.388857213926236,1.55219345981169,27,"oracle_nopool","leading_eigenvectors_U2V2",0.283319339824793,0.397840279809151,0.0131150456949009
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,34,38,66,42,0.388857213926236,1.55219345981169,27,"oracle_local","leading_eigenvectors_U2V2",0.283319339824793,0.376648987767601,0.00871042318512857
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,41,57,59,23,0.481980506174672,1.46829899458037,28,"real_pool_misspec","leading_eigenvectors_U2V2",0.316146003876223,0.414317266311096,0.00963759676805672
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,41,57,59,23,0.481980506174672,1.46829899458037,28,"real_nopool_misspec","leading_eigenvectors_U2V2",0.316146003876223,0.414317266311096,0.00963759676805672
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,41,57,59,23,0.481980506174672,1.46829899458037,28,"oracle_pool","leading_eigenvectors_U2V2",0.316146003876223,0.367918487985758,0.00268039011087205
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,41,57,59,23,0.481980506174672,1.46829899458037,28,"oracle_nopool","leading_eigenvectors_U2V2",0.316146003876223,0.367918487985758,0.00268039011087205
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,41,57,59,23,0.481980506174672,1.46829899458037,28,"oracle_local","leading_eigenvectors_U2V2",0.316146003876223,0.418218066918036,0.0104187060536119
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,34,56,66,24,0.504644507252384,1.39492438407982,29,"real_pool_misspec","leading_eigenvectors_U2V2",0.443278481691192,0.543664953885444,0.0100774437996075
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,34,56,66,24,0.504644507252384,1.39492438407982,29,"real_nopool_misspec","leading_eigenvectors_U2V2",0.443278481691192,0.543664953885444,0.0100774437996075
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,34,56,66,24,0.504644507252384,1.39492438407982,29,"oracle_pool","leading_eigenvectors_U2V2",0.443278481691192,0.345777932069765,0.00950635717648038
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,34,56,66,24,0.504644507252384,1.39492438407982,29,"oracle_nopool","leading_eigenvectors_U2V2",0.443278481691192,0.345777932069765,0.00950635717648038
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,34,56,66,24,0.504644507252384,1.39492438407982,29,"oracle_local","leading_eigenvectors_U2V2",0.443278481691192,0.429318801986458,0.000194872657458762
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,62,48,38,32,0.679027970459909,1.3496267216851,30,"real_pool_misspec","leading_eigenvectors_U2V2",0.0649163375174543,0.0878680571648969,0.000526781434774806
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,62,48,38,32,0.679027970459909,1.3496267216851,30,"real_nopool_misspec","leading_eigenvectors_U2V2",0.0649163375174543,0.0878680571648969,0.000526781434774806
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,62,48,38,32,0.679027970459909,1.3496267216851,30,"oracle_pool","leading_eigenvectors_U2V2",0.0649163375174543,0.0809480227232129,0.00025701493053654
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,62,48,38,32,0.679027970459909,1.3496267216851,30,"oracle_nopool","leading_eigenvectors_U2V2",0.0649163375174543,0.0809480227232129,0.00025701493053654
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,62,48,38,32,0.679027970459909,1.3496267216851,30,"oracle_local","leading_eigenvectors_U2V2",0.0649163375174543,0.0315002070428958,0.00111663777589271
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,46,49,54,31,0.584056586124885,1.38234175871248,31,"real_pool_misspec","leading_eigenvectors_U2V2",0.000212508430640517,0.303552538557093,0.0920151738771173
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,46,49,54,31,0.584056586124885,1.38234175871248,31,"real_nopool_misspec","leading_eigenvectors_U2V2",0.000212508430640517,0.303552538557093,0.0920151738771173
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,46,49,54,31,0.584056586124885,1.38234175871248,31,"oracle_pool","leading_eigenvectors_U2V2",0.000212508430640517,0.273786018907476,0.074842465634619
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,46,49,54,31,0.584056586124885,1.38234175871248,31,"oracle_nopool","leading_eigenvectors_U2V2",0.000212508430640517,0.273786018907476,0.074842465634619
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,46,49,54,31,0.584056586124885,1.38234175871248,31,"oracle_local","leading_eigenvectors_U2V2",0.000212508430640517,0.16269426313034,0.0264003206102933
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,50,57,50,23,0.646298737538594,1.26979747994646,32,"real_pool_misspec","leading_eigenvectors_U2V2",0.508636492763495,0.358820616276545,0.0224447968475531
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,50,57,50,23,0.646298737538594,1.26979747994646,32,"real_nopool_misspec","leading_eigenvectors_U2V2",0.508636492763495,0.358820616276545,0.0224447968475531
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,50,57,50,23,0.646298737538594,1.26979747994646,32,"oracle_pool","leading_eigenvectors_U2V2",0.508636492763495,0.333653815456939,0.0306189373573704
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,50,57,50,23,0.646298737538594,1.26979747994646,32,"oracle_nopool","leading_eigenvectors_U2V2",0.508636492763495,0.333653815456939,0.0306189373573704
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,50,57,50,23,0.646298737538594,1.26979747994646,32,"oracle_local","leading_eigenvectors_U2V2",0.508636492763495,0.487703681116704,0.00043818260344002
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,55,48,45,32,0.533523521159308,1.39662407119706,33,"real_pool_misspec","leading_eigenvectors_U2V2",-0.0906401993015221,-0.172764596321404,0.0067444165858791
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,55,48,45,32,0.533523521159308,1.39662407119706,33,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.0906401993015221,-0.172764596321404,0.0067444165858791
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,55,48,45,32,0.533523521159308,1.39662407119706,33,"oracle_pool","leading_eigenvectors_U2V2",-0.0906401993015221,-0.108034288536096,0.000302554340300313
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,55,48,45,32,0.533523521159308,1.39662407119706,33,"oracle_nopool","leading_eigenvectors_U2V2",-0.0906401993015221,-0.108034288536096,0.000302554340300313
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,55,48,45,32,0.533523521159308,1.39662407119706,33,"oracle_local","leading_eigenvectors_U2V2",-0.0906401993015221,-0.0834189306446671,5.21467210144765e-05
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,68,30,32,50,0.581973576711263,1.46190747165045,34,"real_pool_misspec","leading_eigenvectors_U2V2",-0.226198902383922,-0.2674428199483,0.00170106073605718
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,68,30,32,50,0.581973576711263,1.46190747165045,34,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.226198902383922,-0.2674428199483,0.00170106073605718
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,68,30,32,50,0.581973576711263,1.46190747165045,34,"oracle_pool","leading_eigenvectors_U2V2",-0.226198902383922,-0.281173862222459,0.00302224620924875
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,68,30,32,50,0.581973576711263,1.46190747165045,34,"oracle_nopool","leading_eigenvectors_U2V2",-0.226198902383922,-0.281173862222459,0.00302224620924875
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,68,30,32,50,0.581973576711263,1.46190747165045,34,"oracle_local","leading_eigenvectors_U2V2",-0.226198902383922,-0.193487722221801,0.00107002130759876
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,56,35,44,45,0.455638862553425,1.32422005545246,35,"real_pool_misspec","leading_eigenvectors_U2V2",0.205853695531173,0.0672892596280321,0.0192001028971556
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,56,35,44,45,0.455638862553425,1.32422005545246,35,"real_nopool_misspec","leading_eigenvectors_U2V2",0.205853695531173,0.0672892596280321,0.0192001028971556
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,56,35,44,45,0.455638862553425,1.32422005545246,35,"oracle_pool","leading_eigenvectors_U2V2",0.205853695531173,0.0791244749450789,0.0160602953503588
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,56,35,44,45,0.455638862553425,1.32422005545246,35,"oracle_nopool","leading_eigenvectors_U2V2",0.205853695531173,0.0791244749450789,0.0160602953503588
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,56,35,44,45,0.455638862553425,1.32422005545246,35,"oracle_local","leading_eigenvectors_U2V2",0.205853695531173,0.247298016345463,0.00171763172775783
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,59,31,41,49,0.470346873064307,1.54076055242133,36,"real_pool_misspec","leading_eigenvectors_U2V2",0.186579950617963,0.0924661582856508,0.00885740590716966
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,59,31,41,49,0.470346873064307,1.54076055242133,36,"real_nopool_misspec","leading_eigenvectors_U2V2",0.186579950617963,0.0924661582856508,0.00885740590716966
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,59,31,41,49,0.470346873064307,1.54076055242133,36,"oracle_pool","leading_eigenvectors_U2V2",0.186579950617963,0.218239521634791,0.00100232843696958
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,59,31,41,49,0.470346873064307,1.54076055242133,36,"oracle_nopool","leading_eigenvectors_U2V2",0.186579950617963,0.218239521634791,0.00100232843696958
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,59,31,41,49,0.470346873064307,1.54076055242133,36,"oracle_local","leading_eigenvectors_U2V2",0.186579950617963,0.11480232442223,0.00515202762229442
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,38,31,62,49,0.513993970066403,1.93424608447762,37,"real_pool_misspec","leading_eigenvectors_U2V2",-0.245076869295125,-0.126581743335144,0.0140410948762719
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,38,31,62,49,0.513993970066403,1.93424608447762,37,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.245076869295125,-0.126581743335144,0.0140410948762719
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,38,31,62,49,0.513993970066403,1.93424608447762,37,"oracle_pool","leading_eigenvectors_U2V2",-0.245076869295125,-0.367871861592022,0.0150786101331948
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,38,31,62,49,0.513993970066403,1.93424608447762,37,"oracle_nopool","leading_eigenvectors_U2V2",-0.245076869295125,-0.367871861592022,0.0150786101331948
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,38,31,62,49,0.513993970066403,1.93424608447762,37,"oracle_local","leading_eigenvectors_U2V2",-0.245076869295125,-0.312841711915005,0.00459207389529703
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,52,47,48,33,0.620373098742374,1.50907441245435,38,"real_pool_misspec","leading_eigenvectors_U2V2",0.17557715738612,0.346682388731195,0.0292770001936515
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,52,47,48,33,0.620373098742374,1.50907441245435,38,"real_nopool_misspec","leading_eigenvectors_U2V2",0.17557715738612,0.346682388731195,0.0292770001936515
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,52,47,48,33,0.620373098742374,1.50907441245435,38,"oracle_pool","leading_eigenvectors_U2V2",0.17557715738612,0.149801131895299,0.000664403490103458
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,52,47,48,33,0.620373098742374,1.50907441245435,38,"oracle_nopool","leading_eigenvectors_U2V2",0.17557715738612,0.149801131895299,0.000664403490103458
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,52,47,48,33,0.620373098742374,1.50907441245435,38,"oracle_local","leading_eigenvectors_U2V2",0.17557715738612,0.107117230714235,0.00468676155991991
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,59,37,41,43,0.452159767647969,1.25570597444247,39,"real_pool_misspec","leading_eigenvectors_U2V2",-0.40231625423878,-0.0555240918657626,0.120264803883354
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,59,37,41,43,0.452159767647969,1.25570597444247,39,"real_nopool_misspec","leading_eigenvectors_U2V2",-0.40231625423878,-0.0555240918657626,0.120264803883354
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,59,37,41,43,0.452159767647969,1.25570597444247,39,"oracle_pool","leading_eigenvectors_U2V2",-0.40231625423878,-0.244670971971781,0.024852035021042
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,59,37,41,43,0.452159767647969,1.25570597444247,39,"oracle_nopool","leading_eigenvectors_U2V2",-0.40231625423878,-0.244670971971781,0.024852035021042
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,59,37,41,43,0.452159767647969,1.25570597444247,39,"oracle_local","leading_eigenvectors_U2V2",-0.40231625423878,-0.469022890439115,0.00444977531316383
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,32,41,68,39,0.434529527183057,1.30351177508893,40,"real_pool_misspec","leading_eigenvectors_U2V2",0.170069079588493,0.343584008201517,0.030107430451583
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,32,41,68,39,0.434529527183057,1.30351177508893,40,"real_nopool_misspec","leading_eigenvectors_U2V2",0.170069079588493,0.343584008201517,0.030107430451583
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,32,41,68,39,0.434529527183057,1.30351177508893,40,"oracle_pool","leading_eigenvectors_U2V2",0.170069079588493,0.488100553067472,0.101144018123211
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,32,41,68,39,0.434529527183057,1.30351177508893,40,"oracle_nopool","leading_eigenvectors_U2V2",0.170069079588493,0.488100553067472,0.101144018123211
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,NA,5,1,1,0.0036,32,41,68,39,0.434529527183057,1.30351177508893,40,"oracle_local","leading_eigenvectors_U2V2",0.170069079588493,0.36551871385717,0.0382005595357597
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,41,37,59,43,0.603597170110942,1.43206211558447,41,"real_pool_misspec","leading_eigenvectors_U2V2",0.185432496683731,0.257849097861194,0.00524416412609573
"window_leadingEigXY_allEstimatedRankMisspec",100,80,6,11,5,1,1,0.0036,41,37,59,43,0.603597170110942,1.43206211558447,41,"real_nopool_misspec","leading_eigenvectors_U2V2",0.185432496683731,0.257849097861194,0.00524416412609573
